Title,House_address,Area,House_layout,Rent
整租·中天花园.叠翠谷 4室2厅 错层 东南/西北,云岩区,149.28㎡,4室2厅2卫,5000 元/月
,,,,
整租·中铁逸都G区 3室2厅 南,观山湖区,77.00㎡,3室2厅1卫,1000 元/月
,,,,
整租·佳园小区 2室1厅 南,南明区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·西南上城映山府 4室2厅 南,观山湖区,145.00㎡,4室2厅2卫,2300 元/月
,,,,
整租·保利温泉新城一期 3室2厅 东南/南,乌当区,150.96㎡,3室2厅2卫,2700 元/月
,,,,
整租·恒大城 2室2厅 南,白云区,89.00㎡,2室2厅1卫,1800 元/月
,,,,
整租·贵铝住宅 2室1厅 东南,白云区,64.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·中天世纪新城四组团 3室2厅 东南,云岩区,128.00㎡,3室2厅2卫,3500 元/月
,,,,
整租·未来方舟F7组团 1室1厅 东南,云岩区,50.00㎡,1室1厅1卫,900 元/月
,,,,
整租·中铁逸都国际A区 4室2厅 复式 南,观山湖区,91.00㎡,4室2厅2卫,2200 元/月
,,,,
整租·中天甜蜜小镇1组团 2室1厅 西南,云岩区,61.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·中天帝景传说A区 2室2厅 南,观山湖区,67.00㎡,2室2厅1卫,1800 元/月
,,,,
整租·旭辉观云 1室1厅 东南,白云区,46.00㎡,1室1厅1卫,1300 元/月
,,,,
整租·首钢贵州之光光逸组团 3室0厅 东,南明区,106.00㎡,3室0厅0卫,20000 元/月
,,,,
整租·中天月华轩 4室2厅 南,观山湖区,156.00㎡,4室2厅2卫,4000 元/月
,,,,
整租·阳光嘉园 2室2厅 东南,花溪区,70.66㎡,2室2厅1卫,1400 元/月
,,,,
整租·中天会展城B区八组团 4室2厅 东南,观山湖区,145.00㎡,4室2厅1卫,3200 元/月
,,,,
整租·碧潭园珑玥 3室2厅 南,观山湖区,100.00㎡,3室2厅2卫,2500 元/月
,,,,
整租·绿地伊顿公馆 3室2厅 南,白云区,84.00㎡,3室2厅1卫,1300 元/月
,,,,
整租·碧桂园天麓1号 4室2厅 东南/南/西南/西北/北/东北,贵州双龙航空港经济区,143.13㎡,4室2厅2卫,1700 元/月
,,,,
整租·中建华府（松柏路） 2室2厅 东南,云岩区,86.00㎡,2室2厅1卫,2100 元/月
,,,,
整租·花果园财富广场 4室1厅 东,南明区,170.00㎡,4室1厅2卫,4000 元/月
,,,,
整租·富力新天地 1室1厅 东南,观山湖区,45.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·金科·集美阳光 4室2厅 南/北,花溪区,126.57㎡,4室2厅2卫,1800 元/月
,,,,
整租·恒大中央公园C区 3室2厅 南/北,观山湖区,126.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·中天未来方舟D4组团 9室3厅 南/北,云岩区,1200.00㎡,9室3厅5卫,52000 元/月
,,,,
整租·百草巷6号 3室2厅 东,云岩区,110.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·麒鑫新时代商业广场 3室2厅 东南,花溪区,120.00㎡,3室2厅2卫,1500 元/月
,,,,
整租·北大资源梦想城 1室1厅 北,观山湖区,45.00㎡,1室1厅1卫,1200 元/月
,,,,
整租·美的林城时代北区 3室2厅 南/北,观山湖区,95.45㎡,3室2厅2卫,4800 元/月
,,,,
整租·中天甜蜜小镇6组团 2室1厅 南/北,乌当区,60.00㎡,2室1厅1卫,1300 元/月
,,,,
整租·盛庭苑 2室2厅 南,南明区,113.00㎡,2室2厅1卫,2400 元/月
,,,,
整租·龙耀苑 2室2厅 东南,观山湖区,89.00㎡,2室2厅1卫,1800 元/月
,,,,
整租·金元国际新城南区 3室2厅 南,观山湖区,164.00㎡,3室2厅2卫,3200 元/月
,,,,
整租·朝晖花园 4室2厅 复式 南,白云区,155.34㎡,4室2厅2卫,1800 元/月
,,,,
整租·新世界御湖 3室2厅 北,观山湖区,100.00㎡,3室2厅1卫,2300 元/月
,,,,
整租·绿地·联盛国际乐活公寓 3室1厅 南,观山湖区,113.00㎡,3室1厅1卫,3000 元/月
,,,,
整租·百灵时尚天地 1室1厅 南,云岩区,70.00㎡,1室1厅1卫,3000 元/月
,,,,
整租·繁荣家园 4室2厅 东南,云岩区,154.00㎡,4室2厅2卫,3500 元/月
,,,,
整租·美的林城时代北区 3室2厅 南,观山湖区,99.00㎡,3室2厅2卫,5000 元/月
,,,,
整租·艺景春天 2室1厅 东南,南明区,78.71㎡,2室1厅0卫,2000 元/月
,,,,
整租·融创玖境臺 1室0厅 南,观山湖区,63.00㎡,1室0厅0卫,7000 元/月
,,,,
整租·金狮小区巫峰苑 3室2厅 南/北,云岩区,132.53㎡,3室2厅2卫,1680 元/月
,,,,
整租·市南巷16号 3室1厅 北,南明区,91.69㎡,3室1厅1卫,1800 元/月
,,,,
整租·中天帝景传说D区 3室2厅 东南,观山湖区,135.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·观山湖一号 3室2厅 东南,观山湖区,140.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·香江花园 3室2厅 南/北,花溪区,128.00㎡,3室2厅2卫,1400 元/月
,,,,
整租·碧潭园B区 3室2厅 南/北,观山湖区,101.11㎡,3室2厅2卫,2000 元/月
,,,,
整租·未来方舟G10组团 3室2厅 南,云岩区,98.40㎡,3室2厅1卫,2000 元/月
,,,,
整租·榕筑花园一区 3室2厅 东南,花溪区,90.00㎡,3室2厅1卫,1300 元/月
,,,,
整租·金元国际新城南区 3室2厅 南,观山湖区,143.00㎡,3室2厅2卫,3200 元/月
,,,,
整租·建材巷148号 3室2厅 错层 东南,南明区,120.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·恒大滨河左岸 1室1厅 南,观山湖区,51.00㎡,1室1厅1卫,1600 元/月
,,,,
整租·龙湖.天曜 4室2厅 东南,观山湖区,170.00㎡,4室2厅2卫,3200 元/月
,,,,
整租·美的置业广场 1室1厅 南,观山湖区,44.00㎡,1室1厅1卫,1800 元/月
,,,,
整租·中铁逸都G区 3室2厅 南,观山湖区,96.00㎡,3室2厅2卫,1300 元/月
,,,,
整租·恒大御龙天峰 3室1厅 东,云岩区,101.00㎡,3室1厅2卫,2300 元/月
,,,,
整租·富力新天地 2室1厅 东南,观山湖区,45.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·龙湖.天曜 3室2厅 东南,观山湖区,100.00㎡,3室2厅2卫,800 元/月
,,,,
整租·恒大中央公园D区 4室2厅 北,观山湖区,140.00㎡,4室2厅2卫,3000 元/月
,,,,
整租·冶金厅 3室2厅 南,南明区,98.00㎡,3室2厅1卫,1000 元/月
,,,,
整租·贵阳理想城 3室2厅 南,南明区,110.00㎡,3室2厅2卫,1500 元/月
,,,,
整租·瑞源星城 3室2厅 南/北,云岩区,135.20㎡,3室2厅2卫,2600 元/月
,,,,
整租·华润国际社区 1室1厅 南,观山湖区,20.00㎡,1室1厅1卫,1000 元/月
,,,,
整租·恒大中央公园D区 2室2厅 东南,观山湖区,84.00㎡,2室2厅1卫,2500 元/月
,,,,
整租·碧桂园贵阳一号 4室2厅 南,花溪区,113.00㎡,4室2厅2卫,1600 元/月
,,,,
整租·瑞福花园 2室2厅 南,白云区,83.00㎡,2室2厅1卫,1700 元/月
,,,,
整租·广大城青山映水上城 3室2厅 南,清镇市,108.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·万科城 2室2厅 南,云岩区,66.00㎡,2室2厅1卫,1500 元/月
,,,,
整租·腾龙湾 3室2厅 跃层 东南,花溪区,142.00㎡,3室2厅2卫,1600 元/月
,,,,
整租·联合广场 5室1厅 南,观山湖区,320.00㎡,5室1厅0卫,24000 元/月
,,,,
整租·龙锦苑 3室2厅 东南,观山湖区,129.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·金元国际新城南区 4室2厅 复式 东南,观山湖区,165.00㎡,4室2厅3卫,4000 元/月
,,,,
整租·融创·云湖十里 3室2厅 南/北,清镇市,101.00㎡,3室2厅2卫,1800 元/月
,,,,
整租·万科翡翠天骄 1室1厅 西南,观山湖区,43.00㎡,1室1厅1卫,2500 元/月
,,,,
整租·未来方舟F4组团 3室2厅 南,云岩区,131.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·远大生态风景 4室2厅 南,观山湖区,139.00㎡,4室2厅1卫,3500 元/月
,,,,
整租·百灵时尚天地 4室1厅 南,云岩区,268.60㎡,4室1厅0卫,16200 元/月
,,,,
整租·美的林城时代南区 6室2厅 南,观山湖区,186.00㎡,6室2厅2卫,5500 元/月
,,,,
整租·师大附中家属区 3室1厅 南,云岩区,85.00㎡,3室1厅1卫,2000 元/月
,,,,
整租·渔安新城 3室2厅 西南,云岩区,112.50㎡,3室2厅2卫,1200 元/月
,,,,
整租·碧桂园·茶马古镇 4室2厅 北,清镇市,132.00㎡,4室2厅2卫,1500 元/月
,,,,
整租·远大生态风景 2室1厅 南,观山湖区,85.00㎡,2室1厅1卫,2300 元/月
,,,,
整租·银海元隆广场 5室2厅 东,云岩区,197.00㎡,5室2厅2卫,8300 元/月
,,,,
整租·腾祥迈德国际 6室1厅 东南,观山湖区,347.93㎡,6室1厅0卫,16800 元/月
,,,,
整租·昱华金果园 3室2厅 南,南明区,103.00㎡,3室2厅1卫,1100 元/月
,,,,
整租·水云轩 2室2厅 南/北,南明区,104.00㎡,2室2厅2卫,2500 元/月
,,,,
整租·融创九樾府C区 3室1厅 东南,观山湖区,100.00㎡,3室1厅1卫,1500 元/月
,,,,
整租·山水黔城一组团 3室2厅 东南,南明区,110.00㎡,3室2厅1卫,1600 元/月
,,,,
整租·中铁逸都国际B区 3室2厅 南,观山湖区,80.00㎡,3室2厅1卫,2200 元/月
,,,,
整租·世纪城龙泽苑南区 3室2厅 南,观山湖区,136.00㎡,3室2厅2卫,3000 元/月
,,,,
整租·龙凯苑 3室2厅 北,观山湖区,115.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·美树阳光 2室1厅 东南,南明区,97.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·武警三号院 3室1厅 南,云岩区,85.00㎡,3室1厅1卫,1300 元/月
,,,,
整租·中铁逸都国际B区 2室2厅 南,观山湖区,80.00㎡,2室2厅1卫,1900 元/月
,,,,
整租·富力中心 8室2厅 南,观山湖区,329.94㎡,8室2厅1卫,28044 元/月
,,,,
整租·东新路86号 2室1厅 东南,云岩区,87.00㎡,2室1厅1卫,1300 元/月
,,,,
整租·中天未来方舟D9组团 3室2厅 东南,云岩区,92.00㎡,3室2厅1卫,2000 元/月
,,,,
整租·绿地花都 3室1厅 南/北,白云区,117.30㎡,3室1厅2卫,700 元/月
,,,,
整租·城市魔方 2室1厅 南,乌当区,70.00㎡,2室1厅1卫,1100 元/月
,,,,
整租·万科大都会花样 3室2厅 东北,花溪区,108.00㎡,3室2厅1卫,2400 元/月
,,,,
整租·金融π公寓 1室1厅 东,观山湖区,45.66㎡,1室1厅1卫,2500 元/月
,,,,
整租·未来方舟H4组团 4室2厅 东南/南,云岩区,160.00㎡,4室2厅2卫,3700 元/月
,,,,
整租·首钢贵州之光光逸组团 2室0厅 南/北,南明区,135.00㎡,2室0厅0卫,6800 元/月
,,,,
整租·城市魔方 2室1厅 东/东南,乌当区,71.00㎡,2室1厅1卫,1100 元/月
,,,,
整租·清水江社区第一小区 2室1厅 南,花溪区,64.00㎡,2室1厅1卫,900 元/月
,,,,
整租·未来方舟F4组团 4室2厅 南,云岩区,132.00㎡,4室2厅2卫,3200 元/月
,,,,
整租·金宇紫林广场 3室2厅 东南,云岩区,140.00㎡,3室2厅2卫,3800 元/月
,,,,
整租·清华小区 2室1厅 南/北,花溪区,57.00㎡,2室1厅1卫,1300 元/月
,,,,
整租·清华小区 2室2厅 南/北,花溪区,82.98㎡,2室2厅1卫,1200 元/月
,,,,
整租·光明大厦 3室2厅 南,花溪区,148.00㎡,3室2厅2卫,2600 元/月
,,,,
整租·恒力贵印大厦 3室2厅 西北,南明区,118.29㎡,3室2厅1卫,2500 元/月
,,,,
整租·贵铁新苑 2室1厅 东南/南,南明区,88.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·建发?和玺 3室2厅 南/北,白云区,94.23㎡,3室2厅1卫,2500 元/月
,,,,
整租·兴隆城市花园怡水园 1室1厅 南,花溪区,50.00㎡,1室1厅1卫,1000 元/月
,,,,
整租·金阳红街 1室1厅 南,观山湖区,40.00㎡,1室1厅1卫,1100 元/月
,,,,
整租·朝晖星城 2室2厅 南,白云区,85.00㎡,2室2厅1卫,1200 元/月
,,,,
整租·西湖路58号 2室1厅 东南,南明区,78.00㎡,2室1厅1卫,1300 元/月
,,,,
整租·碧潭园珑玥 2室1厅 东南,观山湖区,87.00㎡,2室1厅1卫,2500 元/月
,,,,
整租·中天甜蜜小镇6组团 2室1厅 东,乌当区,60.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·贵阳宇虹万花城 3室2厅 南/北,观山湖区,98.00㎡,3室2厅1卫,2000 元/月
,,,,
整租·万科翡翠天骄 1室0厅 东南,观山湖区,78.00㎡,1室0厅1卫,4000 元/月
,,,,
整租·贵阳恒大帝景 2室1厅 东南,云岩区,47.00㎡,2室1厅2卫,2100 元/月
,,,,
整租·龙凯苑 3室2厅 南,观山湖区,137.00㎡,3室2厅2卫,2600 元/月
,,,,
整租·同心西路49号 2室2厅 南,白云区,61.05㎡,2室2厅1卫,500 元/月
,,,,
整租·未来方舟D8组团 6室1厅 南,云岩区,595.00㎡,6室1厅0卫,24000 元/月
,,,,
整租·石莲巷27号 2室1厅 西南,云岩区,70.00㎡,2室1厅1卫,1200 元/月
,,,,
整租·碧桂园花溪1号 4室2厅 东/西,花溪区,140.00㎡,4室2厅2卫,1500 元/月
,,,,
整租·融创九樾府C区 3室2厅 南/北,观山湖区,120.00㎡,3室2厅2卫,3500 元/月
,,,,
整租·恒大滨河左岸 1室1厅 东南,观山湖区,38.00㎡,1室1厅1卫,1380 元/月
,,,,
整租·美的林城时代南区 2室2厅 南,观山湖区,111.46㎡,2室2厅2卫,5200 元/月
,,,,
整租·蔡家街18号 3室2厅 东南,云岩区,100.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·万科·麓山 3室2厅 南/北,云岩区,108.00㎡,3室2厅2卫,1800 元/月
,,,,
整租·保利·紫薇郡 3室1厅 东南,乌当区,93.00㎡,3室1厅1卫,1800 元/月
,,,,
整租·远大美域 2室2厅 东南,观山湖区,73.00㎡,2室2厅1卫,2300 元/月
,,,,
整租·龙晖苑 3室1厅 南,观山湖区,120.00㎡,3室1厅2卫,2500 元/月
,,,,
整租·中天帝景传说B区 3室2厅 南,观山湖区,127.00㎡,3室2厅1卫,2200 元/月
,,,,
整租·罗马假日小区 2室1厅 北,云岩区,84.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·鸿雁巷21号 2室1厅 东南,云岩区,68.00㎡,2室1厅1卫,1400 元/月
,,,,
整租·中天Plus三组团 2室1厅 东南,云岩区,50.00㎡,2室1厅1卫,1200 元/月
,,,,
整租·花果园大街2号 2室1厅 东,南明区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·金龙·金色时代 4室2厅 南/北,观山湖区,154.00㎡,4室2厅2卫,1800 元/月
,,,,
整租·优品道·优品城邦 4室1厅 南/北,白云区,110.00㎡,4室1厅2卫,2400 元/月
,,,,
整租·鸿福景苑 2室1厅 东南,云岩区,69.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·南山高地 2室1厅 南,花溪区,75.00㎡,2室1厅1卫,1400 元/月
,,,,
整租·云上·九州 3室2厅 东南,云岩区,100.00㎡,3室2厅1卫,3200 元/月
,,,,
整租·中天渔安新城B组团 3室2厅 东南,云岩区,112.50㎡,3室2厅1卫,1400 元/月
,,,,
整租·保利温泉新城一期 3室2厅 东北,乌当区,153.63㎡,3室2厅1卫,2800 元/月
,,,,
整租·贵阳宇虹万花城 3室2厅 南,观山湖区,130.00㎡,3室2厅2卫,1000 元/月
,,,,
整租·贵阳恒大未来城 3室2厅 东南,白云区,93.00㎡,3室2厅1卫,2000 元/月
,,,,
整租·中天甜蜜小镇7组团 2室1厅 东,云岩区,60.00㎡,2室1厅1卫,1300 元/月
,,,,
整租·美的林城时代南区 2室1厅 东南,观山湖区,88.00㎡,2室1厅1卫,2600 元/月
,,,,
整租·渔安新城 2室1厅 东南,云岩区,75.00㎡,2室1厅1卫,1200 元/月
,,,,
整租·中天世纪新城九十组团 3室2厅 东南,云岩区,125.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·碧桂园贵安1号星月湾 3室2厅 南,花溪区,120.00㎡,3室2厅2卫,1600 元/月
,,,,
整租·龙贤苑 2室2厅 南/北,观山湖区,90.00㎡,2室2厅1卫,2600 元/月
,,,,
整租·美的林城时代南区 3室2厅 东/西/北,观山湖区,83.00㎡,3室2厅1卫,3300 元/月
,,,,
整租·恒大金阳新世界观澜 1室1厅 北,观山湖区,67.15㎡,1室1厅1卫,4800 元/月
,,,,
整租·中铁阅山湖-樾园 2室1厅 西南,观山湖区,88.00㎡,2室1厅1卫,2800 元/月
,,,,
整租·花果园K区 1室0厅 东,南明区,72.00㎡,1室0厅1卫,12000 元/月
,,,,
整租·碧桂园天麓1号 4室2厅 南/北,贵州双龙航空港经济区,143.00㎡,4室2厅2卫,1600 元/月
,,,,
整租·中铁逸都国际F区 3室2厅 南,观山湖区,125.00㎡,3室2厅2卫,1800 元/月
,,,,
整租·世纪城龙祥苑 3室2厅 南,观山湖区,110.00㎡,3室2厅2卫,2200 元/月
,,,,
整租·华润悦府F区 1室1厅 南,观山湖区,217.00㎡,1室1厅0卫,11900 元/月
,,,,
整租·芙蓉园 3室2厅 东南,云岩区,105.62㎡,3室2厅1卫,1600 元/月
,,,,
整租·万科大都会北区 3室2厅 北,花溪区,89.00㎡,3室2厅1卫,2000 元/月
,,,,
整租·华润国际社区二期万象汇（I区） 1室1厅 南,观山湖区,42.50㎡,1室1厅1卫,1600 元/月
,,,,
整租·花果园B南区 2室2厅 东南,南明区,60.00㎡,2室2厅1卫,1500 元/月
,,,,
整租·大兴星城 3室2厅 东南,花溪区,125.78㎡,3室2厅2卫,1600 元/月
,,,,
整租·西南上城博士府 4室2厅 东南,观山湖区,142.00㎡,4室2厅2卫,2300 元/月
,,,,
整租·美的国宾府 3室2厅 东南,花溪区,110.00㎡,3室2厅2卫,1600 元/月
,,,,
整租·智慧龙城 3室2厅 东南,云岩区,118.00㎡,3室2厅2卫,1350 元/月
,,,,
整租·金融橙公寓 1室1厅 南,观山湖区,45.00㎡,1室1厅1卫,2500 元/月
,,,,
整租·金融π公寓 1室1厅 南,观山湖区,48.00㎡,1室1厅1卫,1600 元/月
,,,,
整租·北大资源梦想城 2室1厅 东,观山湖区,80.00㎡,2室1厅2卫,2500 元/月
,,,,
整租·金熙府 4室2厅 南/北,南明区,263.00㎡,4室2厅2卫,9800 元/月
,,,,
整租·观文巷8号 2室2厅 东南,南明区,56.00㎡,2室2厅1卫,1700 元/月
,,,,
整租·花果园J区 2室1厅 东南/南,南明区,77.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·美的国宾府 3室2厅 南,花溪区,100.00㎡,3室2厅2卫,1800 元/月
,,,,
整租·恒大雅苑 3室2厅 东南,乌当区,122.40㎡,3室2厅2卫,2200 元/月
,,,,
整租·中天会展城A区 4室2厅 东南,观山湖区,120.00㎡,4室2厅2卫,3200 元/月
,,,,
整租·金茂·观山湖 4室2厅 东南/西北,观山湖区,148.00㎡,4室2厅2卫,2200 元/月
,,,,
整租·贵阳恒大文化旅游城 3室2厅 南/北,花溪区,98.00㎡,3室2厅1卫,1000 元/月
,,,,
整租·龙慈苑 3室2厅 南/北,观山湖区,134.00㎡,3室2厅2卫,1800 元/月
,,,,
整租·新世界御湖 3室2厅 东南,观山湖区,127.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·新华路105号 1室1厅 东南,南明区,40.00㎡,1室1厅1卫,1000 元/月
,,,,
整租·贵阳恒大帝景 2室1厅 南,云岩区,80.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·北尚华城 3室2厅 东南/西北,白云区,112.00㎡,3室2厅1卫,1600 元/月
,,,,
整租·南浦路57号 2室1厅 南,南明区,65.00㎡,2室1厅1卫,2100 元/月
,,,,
整租·润丰家园 2室1厅 南/西南,南明区,90.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·渔安新城E组团 1室1厅 东南,云岩区,60.00㎡,1室1厅1卫,1100 元/月
,,,,
整租·俊发城 2室1厅 南,白云区,84.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·罗汉营路14号 2室1厅 东南,云岩区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·经典时代花园广场 3室2厅 东南,南明区,100.00㎡,3室2厅1卫,2500 元/月
,,,,
整租·中天月华轩 4室2厅 南,观山湖区,154.00㎡,4室2厅2卫,3800 元/月
,,,,
整租·碧园花城 3室3厅 复式 南,花溪区,186.00㎡,3室3厅2卫,2300 元/月
,,,,
整租·粑粑街5号 2室1厅 南,南明区,63.36㎡,2室1厅1卫,1600 元/月
,,,,
整租·中天学海轩 2室2厅 南/北,观山湖区,92.01㎡,2室2厅1卫,1500 元/月
,,,,
整租·星河国际 1室1厅 东,花溪区,59.52㎡,1室1厅1卫,1000 元/月
,,,,
整租·湖山郡 1室1厅 东,观山湖区,59.79㎡,1室1厅1卫,1300 元/月
,,,,
整租·美的国宾府 1室1厅 东/东南,花溪区,45.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·南明综合大楼 4室2厅 东南,南明区,159.00㎡,4室2厅2卫,3500 元/月
,,,,
整租·金融橙公寓 2室1厅 南,观山湖区,84.00㎡,2室1厅1卫,3200 元/月
,,,,
整租·花果园S2区 2室1厅 东南,南明区,66.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·碧园花城 3室1厅 复式 南,花溪区,166.00㎡,3室1厅2卫,2700 元/月
,,,,
整租·金融π公寓 1室1厅 南,观山湖区,46.00㎡,1室1厅1卫,1300 元/月
,,,,
整租·未来方舟D12组团 1室0厅 南,云岩区,50.00㎡,1室0厅0卫,2060 元/月
,,,,
整租·未来方舟F6组团 3室2厅 东南,云岩区,95.00㎡,3室2厅1卫,2300 元/月
,,,,
整租·恒大滨河左岸 1室1厅 南,观山湖区,51.00㎡,1室1厅1卫,1600 元/月
,,,,
整租·万科理想城D区 3室2厅 东南/南,观山湖区,99.00㎡,3室2厅2卫,2300 元/月
